market,participation,similarity,shock,safeguard,normalised_liquidity_deterioration_mean,normalised_liquidity_deterioration_std,normalised_liquidity_deterioration_count,shock_minus_pre_volatility_mean,shock_minus_pre_volatility_std,shock_minus_pre_volatility_count,recovery_minus_pre_volatility_mean,recovery_minus_pre_volatility_std,recovery_minus_pre_volatility_count,shock_minus_pre_correlation_mean,shock_minus_pre_correlation_std,shock_minus_pre_correlation_count,recovery_minus_pre_correlation_mean,recovery_minus_pre_correlation_std,recovery_minus_pre_correlation_count,shock_liquidity_deterioration_mean,shock_liquidity_deterioration_std,shock_liquidity_deterioration_count,recovery_liquidity_deterioration_mean,recovery_liquidity_deterioration_std,recovery_liquidity_deterioration_count
amm,0.25,0.5,liquidity,liquidity_buffer,0.25555867562209456,0.0026480265887301145,10,0.0009884449995900802,0.0008803229384252111,10,0.0022277835755265805,0.0015054476802582107,10,0.004994938902833661,0.09056641421179831,10,-0.05333889553052708,0.10006031918759235,10,0.2557832113169113,0.0030389995507687376,10,0.45310296182100834,0.003287604903756164,10
amm,0.25,0.5,liquidity,none,0.25555867562209456,0.0026480265887301145,10,0.0009884449995900802,0.0008803229384252111,10,0.0022277835755265805,0.0015054476802582107,10,0.004994938902833661,0.09056641421179831,10,-0.05333889553052708,0.10006031918759235,10,0.2557832113169113,0.0030389995507687376,10,0.45310296182100834,0.003287604903756164,10
amm,0.25,0.5,liquidity,position_limit,0.2555588505442812,0.0026475436125026823,10,0.0009983503339267299,0.0008917188184074205,10,0.0022239064063838197,0.0015117050238193798,10,0.0064193776147116,0.09001452682885992,10,-0.05413872836506968,0.10173689952651098,10,0.2557835513343593,0.003038335837396798,10,0.45310246753511035,0.003287401072428791,10
amm,0.25,0.5,volatility,all,0.0012042033396489399,0.005369892824149423,10,0.00537597136207009,0.0020274874089172418,10,-0.0007954417872149901,0.0027368221083443126,10,0.05239426443447641,0.23880705559278026,10,0.0041387330504969256,0.15532765583585276,10,0.0011493735351829737,0.005614703060354692,10,0.0016547944351644305,0.0064355279705636415,10
amm,0.25,0.5,volatility,circuit_breaker,-0.0008414155368132601,0.004504792849379839,10,0.0052873104653944295,0.0019108862246093265,10,0.0006942834342096003,0.001903233954441222,10,0.03567996819221756,0.04425536863295173,10,0.02296789941204269,0.06410926852361791,10,-0.0005395842586967791,0.004937094271939821,10,-0.0023635347935689554,0.01250314414804966,10
amm,0.25,0.5,volatility,execution_delay,0.00120432373761695,0.005369973935100157,10,0.005375908798240811,0.00202738774094615,10,-0.0007942040952037998,0.002737960033347684,10,0.05237679374614569,0.2388019660879918,10,0.004296243809764276,0.15537399779182176,10,0.0011494389159823703,0.005614812642272354,10,0.0016560663321174228,0.006434635152890647,10
amm,0.25,0.5,volatility,liquidity_buffer,-0.0008414155368132601,0.004504792849379839,10,0.0052873104653944295,0.0019108862246093265,10,0.0006942834342096003,0.001903233954441222,10,0.03567996819221756,0.04425536863295173,10,0.02296789941204269,0.06410926852361791,10,-0.0005395842586967791,0.004937094271939821,10,-0.0023635347935689554,0.01250314414804966,10
amm,0.25,0.5,volatility,none,-0.0008414155368132601,0.004504792849379839,10,0.0052873104653944295,0.0019108862246093265,10,0.0006942834342096003,0.001903233954441222,10,0.03567996819221756,0.04425536863295173,10,0.02296789941204269,0.06410926852361791,10,-0.0005395842586967791,0.004937094271939821,10,-0.0023635347935689554,0.01250314414804966,10
amm,0.25,0.5,volatility,position_limit,-0.0008420329368560998,0.0045043166953997365,10,0.005284051368251,0.0019146922481175044,10,0.0006945402768436396,0.0018925430633019906,10,0.03608959949507777,0.04475161032266521,10,0.024836133349090992,0.06503543113041617,10,-0.0005399800550093592,0.0049365269436100105,10,-0.0023658593947385232,0.01250326435976205,10
amm,0.25,0.9,fundamental,all,0.01156028074780022,0.004599619564103927,10,0.00489626347259777,0.0021329020604798333,10,-0.0007433467360143201,0.0022903878216813164,10,-0.012418856317014358,0.17642893160641882,10,-0.016499988262493392,0.13963589072572663,10,0.011505581289029764,0.0050496512597857385,10,0.024622986500400113,0.0061129434672710335,10
amm,0.25,0.9,fundamental,circuit_breaker,0.0108016226523104,0.003557744348250628,10,0.0060400794475744205,0.0008082889386779197,10,0.0005999607393446801,0.001369889294034699,10,0.041060803508610175,0.08019541850823828,10,0.0399146501238941,0.08662677144123171,10,0.01110648786441738,0.004066474479070405,10,0.02146763211612267,0.005981264319586842,10
amm,0.25,0.9,fundamental,execution_delay,0.01156640597446886,0.004604371173132177,10,0.0048931579038637395,0.002134710453873587,10,-0.00074428424184615,0.0022898020705149295,10,-0.012306554154368276,0.17652231958773498,10,-0.016489649246503327,0.13919123502351408,10,0.011512776258510127,0.005054828084348099,10,0.02463276925122141,0.006116431767716943,10
amm,0.25,0.9,fundamental,liquidity_buffer,0.0108016226523104,0.003557744348250628,10,0.0060400794475744205,0.0008082889386779197,10,0.0005999607393446801,0.001369889294034699,10,0.041060803508610175,0.08019541850823828,10,0.0399146501238941,0.08662677144123171,10,0.01110648786441738,0.004066474479070405,10,0.02146763211612267,0.005981264319586842,10
amm,0.25,0.9,fundamental,none,0.0108016226523104,0.003557744348250628,10,0.0060400794475744205,0.0008082889386779197,10,0.0005999607393446801,0.001369889294034699,10,0.041060803508610175,0.08019541850823828,10,0.0399146501238941,0.08662677144123171,10,0.01110648786441738,0.004066474479070405,10,0.02146763211612267,0.005981264319586842,10
amm,0.25,0.9,fundamental,position_limit,0.01079463652789386,0.0035573719848460304,10,0.00602234224771294,0.0008094761929856094,10,0.00060700006954063,0.001376335579540262,10,0.04271963466371384,0.07585117691930231,10,0.04299786308822838,0.08960423212018317,10,0.011100202156761973,0.004065165760539815,10,0.021458362550527965,0.00598296566119967,10
amm,0.25,0.9,liquidity,all,0.25596162651439885,0.0034364852288779665,10,-0.0007055274840120598,0.002286683066211346,10,0.00026470113178193,0.0023891033144721216,10,-0.02062904791900332,0.1787485665711377,10,-0.07158322627042077,0.1507260623496037,10,0.25592046548006075,0.003774635948733109,10,0.45471991313424853,0.003545626807079565,10
amm,0.25,0.9,liquidity,circuit_breaker,0.2555511608318932,0.0026239784590888185,10,0.0016167297483235799,0.0010586189153110588,10,0.0036552177303860595,0.0014542672771589102,10,0.000356278666775732,0.07540461580736366,10,-0.04718473905816141,0.07410831144587285,10,0.2557805844747339,0.0030168068146633046,10,0.453086788767879,0.003244600431813193,10
