market,shock,safeguard,participation,similarity,realised_volatility,maximum_drawdown,mean_pairwise_correlation,normalised_liquidity_deterioration,recovery_time,peak_herding,peak_asset_herding
amm,volatility,circuit_breaker,0.5,0.5,0.01814800692668329,0.07581335584104851,0.010354938368211561,0.0005003913718981199,1.7,0.37970392765813593,1.0
amm,volatility,circuit_breaker,0.5,0.9,0.021693244653910048,0.0772936061739943,-0.053734072803422094,0.00046583403361301015,2.7,0.388813110849627,1.0
amm,volatility,circuit_breaker,0.75,0.0,0.01714458610155547,0.0679706183384728,0.09627822940082228,0.0010907163929268502,1.5,0.33547417226175746,0.703111111111111
amm,volatility,circuit_breaker,0.75,0.5,0.02103883662739467,0.07013471447154525,-0.00269640334364259,0.0010639329678395401,2.1,0.3481307138661317,1.0
amm,volatility,circuit_breaker,0.75,0.9,0.02757648922085123,0.07264110718968933,-0.08730662856638526,0.0010183260527427801,3.8,0.3452713250753158,1.0
amm,volatility,execution_delay,0.0,0.0,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,execution_delay,0.0,0.5,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,execution_delay,0.0,0.9,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,execution_delay,0.25,0.0,0.01613208907197036,0.07203605616887399,0.08284323396197205,0.0009174615753767835,5.1,0.5702210042717039,0.7824019284117918
amm,volatility,execution_delay,0.25,0.5,0.016244095346873717,0.07226175257434359,0.07775308108381143,0.0009324998947206698,2.5,0.5954747729051134,1.0
amm,volatility,execution_delay,0.25,0.9,0.01651503889787733,0.07253769799721091,0.07201936370787305,0.0009329840010873011,1.9,0.5664252844698597,1.0
amm,volatility,execution_delay,0.5,0.0,0.01588966438133563,0.06324545097740276,0.08996728269024444,-0.00222486751703704,2.0,0.46432543712901897,0.6794394715239439
amm,volatility,execution_delay,0.5,0.5,0.01639935615952105,0.06354251768910948,0.07211343623296909,-0.00226344654755941,2.8,0.4812353626264299,1.0
amm,volatility,execution_delay,0.5,0.9,0.01740541033971755,0.06422302084718881,0.04051619710414617,-0.00225741078458313,1.4,0.45742358743566125,1.0
amm,volatility,execution_delay,0.75,0.0,0.01647924535774568,0.07840060201271373,0.11077148862830821,0.00440571863778962,2.2,0.4470290938277735,0.6937135495546547
amm,volatility,execution_delay,0.75,0.5,0.01750738563040089,0.07924558757586193,0.08192961661733877,0.00439787661407349,2.6,0.4059455736250829,1.0
amm,volatility,execution_delay,0.75,0.9,0.01961932698644633,0.08053702602421657,0.02216554615056566,0.00435629297358665,3.0,0.41811657235312005,1.0
amm,volatility,liquidity_buffer,0.0,0.0,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,liquidity_buffer,0.0,0.5,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
