Date,SPY,QQQ,GLD,TLT,USO
2010-03-30,87.97673797607422,41.999332427978516,107.97000122070312,55.30500411987305,319.6000061035156
2010-03-31,87.67698669433594,41.79972839355469,108.94999694824219,55.684539794921875,322.32000732421875
2010-04-01,88.27648162841797,41.79972839355469,110.26000213623047,55.54840087890625,329.9200134277344
2010-04-05,88.99591064453125,42.190303802490234,110.88999938964844,54.62417221069336,336.55999755859375
2010-04-06,89.20571899414062,42.31180191040039,111.02999877929688,54.71158218383789,336.1600036621094
2010-04-07,88.69615173339844,42.20765686035156,112.48999786376953,55.41102600097656,332.1600036621094
2010-04-08,89.00337982177734,42.30313491821289,112.6500015258789,55.43600845336914,331.5199890136719
2010-04-09,89.587890625,42.55482864379883,113.63999938964844,55.56715774536133,329.3599853515625
2010-04-12,89.73028564453125,42.589534759521484,113.01000213623047,55.86064910888672,327.44000244140625
2010-04-13,89.7977066040039,42.8065299987793,112.69000244140625,56.041786193847656,327.1199951171875
2010-04-14,90.81686401367188,43.31862258911133,113.02999877929688,55.6483268737793,334.0799865722656
2010-04-15,90.89183044433594,43.50956726074219,113.6500015258789,55.71075439453125,333.67999267578125
2010-04-16,89.44552612304688,42.98879623413086,111.23999786376953,56.11669158935547,324.79998779296875
2010-04-19,89.78276824951172,42.962745666503906,111.1500015258789,55.97929000854492,320.8800048828125
2010-04-20,90.58455657958984,43.17974090576172,111.45999908447266,56.17909622192383,322.3999938964844
2010-04-21,90.41972351074219,43.42277526855469,112.30999755859375,56.6412467956543,322.1600036621094
2010-04-22,90.68949127197266,43.665794372558594,111.83999633789062,56.472652435302734,322.3999938964844
2010-04-23,91.28147888183594,43.84805679321289,113.19000244140625,56.2728271484375,327.6000061035156
2010-04-26,90.936767578125,43.7525749206543,112.75,56.335235595703125,322.79998779296875
2010-04-27,88.78607940673828,42.82389450073242,114.62999725341797,57.12837219238281,314.9599914550781
2010-04-28,89.46048736572266,42.84993362426758,114.30999755859375,56.6412467956543,319.760009765625
2010-04-29,90.56958770751953,43.596343994140625,114.27999877929688,56.878578186035156,328.32000732421875
2010-04-30,89.03335571289062,42.737091064453125,115.36000061035156,57.534263610839844,330.6400146484375
2010-05-03,90.18741607666016,43.33597183227539,115.7300033569336,57.45907974243164,331.67999267578125
2010-05-04,88.06666564941406,42.03407287597656,114.87000274658203,58.49305725097656,317.6000061035156
2010-05-05,87.54208374023438,41.81709289550781,115.08999633789062,58.83772659301758,306.4800109863281
2010-05-06,84.634521484375,40.41969299316406,118.48999786376953,60.65510177612305,295.67999267578125
2010-05-07,83.37554168701172,39.412906646728516,118.2699966430664,59.896846771240234,290.4800109863281
2010-05-10,87.04753112792969,41.46126174926758,117.56999969482422,58.65599822998047,297.8399963378906
2010-05-11,86.80021667480469,41.41783142089844,120.66000366210938,58.50560760498047,294.0799865722656
2010-05-12,88.01422119140625,42.19896697998047,121.4000015258789,58.06071472167969,294.1600036621094
2010-05-13,86.92011260986328,41.53066635131836,120.55999755859375,58.442955017089844,289.0400085449219
2010-05-14,85.34644317626953,40.732181549072266,120.37000274658203,59.45813751220703,278.4800109863281
2010-05-17,85.39138793945312,40.86235046386719,119.36000061035156,59.23882293701172,271.0400085449219
2010-05-18,84.2298583984375,40.2982063293457,119.48999786376953,60.1474494934082,267.760009765625
2010-05-19,83.75025177001953,39.97707748413086,116.62999725341797,60.34800338745117,268.0799865722656
2010-05-20,80.5879135131836,38.49288558959961,115.83999633789062,61.62013244628906,257.6000061035156
2010-05-21,81.764404296875,38.91817855834961,115.22000122070312,61.68282699584961,258.1600036621094
2010-05-24,80.71528625488281,38.761966705322266,116.83999633789062,61.46977615356445,257.3599853515625
2010-05-25,80.79773712158203,38.79667663574219,117.36000061035156,61.770545959472656,254.8000030517578
2010-05-26,80.3106460571289,38.362709045410156,118.47000122070312,61.5950927734375,260.7200012207031
2010-05-27,83.00084686279297,39.81214904785156,118.69000244140625,60.1976203918457,274.4800109863281
2010-05-28,81.9592514038086,39.57781982421875,118.87999725341797,60.4733772277832,272.32000732421875
2010-06-01,80.58037567138672,39.213294982910156,119.91000366210938,60.89838790893555,265.44000244140625
2010-06-02,82.67864990234375,40.141990661621094,119.77999877929688,60.31983947753906,270.32000732421875
2010-06-03,82.96344757080078,40.523868560791016,117.95999908447266,59.879783630371094,274.0799865722656
2010-06-04,80.04835510253906,39.13516616821289,119.19000244140625,61.48948287963867,261.44000244140625
2010-06-07,79.0516586303711,38.4234504699707,121.48999786376953,61.961021423339844,260.7200012207031
2010-06-08,79.89848327636719,38.35402297973633,121.0,61.6529655456543,265.5199890136719
2010-06-09,79.47130584716797,38.03287124633789,120.55999755859375,61.58380889892578,271.6000061035156
2010-06-10,81.79438018798828,39.11781311035156,118.97000122070312,60.48339080810547,278.1600036621094
2010-06-11,82.19156646728516,39.49101638793945,120.01000213623047,61.250526428222656,273.8399963378906
2010-06-14,82.06415557861328,39.48234939575195,119.5999984741211,60.93614959716797,274.6400146484375
2010-06-15,83.93013000488281,40.54120635986328,120.98999786376953,60.68455505371094,281.8399963378906
2010-06-16,83.9001235961914,40.70610809326172,120.33000183105469,61.030494689941406,283.9200134277344
2010-06-17,84.03501892089844,40.83631134033203,121.9000015258789,61.527225494384766,281.1199951171875
2010-06-18,84.12611389160156,40.870235443115234,122.83000183105469,61.42659378051758,283.2799987792969
2010-06-21,83.88519287109375,40.522396087646484,120.38999938964844,61.250526428222656,282.6400146484375
2010-06-22,82.49976348876953,40.2093391418457,121.44999694824219,61.97992706298828,280.0
2010-06-23,82.2437744140625,40.04413986206055,120.94999694824219,62.40123748779297,273.9200134277344
2010-06-24,80.88096618652344,39.43543243408203,121.30000305175781,62.030235290527344,275.1199951171875
2010-06-25,81.21979522705078,39.44326400756836,122.76000213623047,62.28177261352539,285.2799987792969
2010-06-28,80.96379089355469,39.303871154785156,121.08999633789062,62.866539001464844,281.67999267578125
2010-06-29,78.4640121459961,37.787837982177734,121.2699966430664,63.551902770996094,273.3599853515625
2010-06-30,77.71859741210938,37.2127571105957,121.68000030517578,63.979496002197266,271.67999267578125
2010-07-01,77.37223052978516,37.10820388793945,117.04000091552734,64.08037567138672,262.9599914550781
2010-07-02,76.95060729980469,37.003662109375,118.48999786376953,63.56950759887695,260.79998779296875
2010-07-06,77.45509338378906,37.11692428588867,116.51000213623047,64.09298706054688,260.8800048828125
2010-07-07,79.89460754394531,38.301876068115234,117.7300033569336,63.34246063232422,269.20001220703125
2010-07-08,80.68521118164062,38.510986328125,117.20999908447266,62.93881607055664,273.8399963378906
2010-07-09,81.28755950927734,38.87693405151367,118.36000061035156,62.57929611206055,274.7200012207031
2010-07-12,81.34025573730469,38.99020767211914,117.33999633789062,62.554080963134766,270.239990234375
2010-07-13,82.56757354736328,39.49555969238281,118.36000061035156,62.01800537109375,277.9200134277344
2010-07-14,82.55999755859375,39.695953369140625,118.30000305175781,62.6423454284668,277.2799987792969
2010-07-15,82.58261108398438,39.730804443359375,118.2300033569336,63.26673889160156,276.6400146484375
2010-07-16,80.30872344970703,38.6329460144043,116.66999816894531,63.57584762573242,273.2799987792969
2010-07-19,80.78307342529297,38.96405029296875,115.7300033569336,63.18478012084961,275.67999267578125
2010-07-20,81.6790771484375,39.4345588684082,116.6500015258789,63.27935791015625,278.55999755859375
2010-07-21,80.617431640625,38.89436340332031,115.8499984741211,64.35162353515625,273.6000061035156
2010-07-22,82.41694641113281,39.87891387939453,116.86000061035156,63.60737609863281,283.3599853515625
2010-07-23,83.13225555419922,40.131595611572266,116.08999633789062,62.93251037597656,283.1199951171875
2010-07-26,83.99813079833984,40.46268081665039,115.5199966430664,62.82525634765625,282.79998779296875
2010-07-27,83.99060821533203,40.445255279541016,113.51000213623047,62.2198371887207,277.3599853515625
2010-07-28,83.44849395751953,40.12287902832031,113.77999877929688,62.42158126831055,274.8800048828125
2010-07-29,83.04188537597656,39.82664108276367,114.29000091552734,62.4027099609375,280.4800109863281
2010-07-30,83.02682495117188,39.91376876831055,115.48999786376953,63.37403869628906,282.7200012207031
2010-08-02,84.90164947509766,40.6630744934082,115.54000091552734,62.48432922363281,291.8399963378906
2010-08-03,84.49506378173828,40.48879623413086,115.98999786376953,62.84500503540039,295.2799987792969
2010-08-04,85.05980682373047,40.89832305908203,116.72000122070312,62.36411666870117,295.20001220703125
2010-08-05,84.96942138671875,40.80248260498047,116.9800033569336,62.655181884765625,293.67999267578125
2010-08-06,84.62303924560547,40.74148941040039,117.83999633789062,63.33859634399414,289.6000061035156
2010-08-09,85.0748062133789,41.02030563354492,117.4000015258789,63.104461669921875,292.239990234375
2010-08-10,84.61550903320312,40.6630744934082,117.7300033569336,63.23728942871094,286.9599914550781
2010-08-11,82.2965087890625,39.556541442871094,117.33999633789062,64.0852279663086,277.9200134277344
2010-08-12,81.79203033447266,39.242889404296875,118.7699966430664,63.92702102661133,271.3599853515625
2010-08-13,81.55107116699219,38.96405029296875,118.73999786376953,64.72429656982422,270.32000732421875
2010-08-16,81.51342010498047,39.03377151489258,119.7300033569336,66.34412384033203,268.8800048828125
2010-08-17,82.51482391357422,39.53038787841797,119.75,65.9645004272461,270.9599914550781
2010-08-18,82.6654281616211,39.687225341796875,120.22000122070312,66.14164733886719,269.44000244140625
2010-08-19,81.22730255126953,39.08605194091797,120.38999938964844,67.1729965209961,266.0
2010-08-20,80.96379089355469,39.1383171081543,119.97000122070312,67.09711456298828,263.6000061035156
2010-08-23,80.65507507324219,38.75494384765625,119.77999877929688,67.10977935791016,259.44000244140625
2010-08-24,79.45787048339844,38.03178787231445,120.36000061035156,68.18548583984375,254.16000366210938
2010-08-25,79.76663208007812,38.397735595703125,121.36000061035156,67.9639892578125,258.9599914550781
2010-08-26,79.23204040527344,37.935943603515625,120.95999908447266,68.60308074951172,260.9599914550781
2010-08-27,80.45931243896484,38.397735595703125,121.01000213623047,66.66053771972656,268.55999755859375
2010-08-30,79.29225158691406,37.99692153930664,120.91000366210938,67.93865966796875,264.1600036621094
2010-08-31,79.29225158691406,37.866241455078125,122.08000183105469,68.69169616699219,255.36000061035156
2010-09-01,81.66397094726562,38.99890899658203,121.69000244140625,67.27131652832031,263.6000061035156
2010-09-02,82.42449188232422,39.4345588684082,122.29000091552734,66.56055450439453,267.1199951171875
2010-09-03,83.49363708496094,40.0880241394043,121.86000061035156,65.73551940917969,264.7200012207031
2010-09-07,82.55245971679688,39.81793212890625,122.69999694824219,67.08092498779297,262.1600036621094
2010-09-08,83.13225555419922,40.29715347290039,122.70999908447266,66.5478744506836,265.1199951171875
2010-09-09,83.51626586914062,40.45397186279297,121.55999755859375,65.2341537475586,263.1199951171875
2010-09-10,83.93788146972656,40.60208511352539,121.7300033569336,64.93587493896484,270.1600036621094
2010-09-13,84.87155151367188,41.16841125488281,121.62000274658203,65.25316619873047,272.239990234375
2010-09-14,84.81880187988281,41.342689514160156,124.0199966430664,65.88153839111328,271.1199951171875
2010-09-15,85.14260864257812,41.604061126708984,123.94000244140625,64.90413665771484,267.9200134277344
2010-09-16,85.12003326416016,41.769622802734375,124.62999725341797,64.2632064819336,263.8399963378906
2010-09-17,85.15181732177734,41.911109924316406,124.54000091552734,64.52339172363281,261.20001220703125
2010-09-20,86.45378112792969,42.644691467285156,124.87000274658203,64.89775848388672,265.760009765625
2010-09-21,86.27970886230469,42.635948181152344,126.01000213623047,65.79899597167969,261.20001220703125
2010-09-22,85.85579681396484,42.52240753173828,126.19999694824219,66.38922119140625,260.6400146484375
2010-09-23,85.15936279296875,42.50495910644531,126.30000305175781,66.57965087890625,261.3599853515625
2010-09-24,86.9155502319336,43.36954879760742,126.69000244140625,65.68476104736328,267.20001220703125
2010-09-27,86.49920654296875,43.13374328613281,126.72000122070312,66.82708740234375,265.9200134277344
2010-09-28,86.80201721191406,43.11629104614258,127.8499984741211,67.28402709960938,265.5199890136719
2010-09-29,86.6506118774414,43.046424865722656,127.94999694824219,67.00476837158203,271.5199890136719
2010-09-30,86.39322662353516,42.85429382324219,127.91000366210938,66.96036529541016,278.7200012207031
2010-10-01,86.75659942626953,42.8018798828125,128.91000366210938,66.63677978515625,285.0400085449219
2010-10-04,86.10559844970703,42.33903121948242,128.4600067138672,66.80875396728516,284.7200012207031
2010-10-05,87.83905029296875,43.36954879760742,130.99000549316406,66.40744018554688,288.7200012207031
2010-10-06,87.83151245117188,42.99403762817383,131.80999755859375,67.24190521240234,290.239990234375
2010-10-07,87.72550964355469,43.15122604370117,130.3699951171875,66.68135070800781,283.67999267578125
2010-10-08,88.21752166748047,43.44813919067383,131.66000366210938,66.38834381103516,289.20001220703125
2010-10-11,88.30081939697266,43.46562194824219,132.2899932861328,66.40106201171875,284.79998779296875
2010-10-12,88.57332611083984,43.76255416870117,131.9600067138672,65.74494934082031,285.20001220703125
2010-10-13,89.26215362548828,44.120609283447266,134.07000732421875,65.64306640625,289.2799987792969
2010-10-14,88.9139633178711,44.03328323364258,134.75,64.66206359863281,288.0
2010-10-15,89.09563446044922,44.96775817871094,133.67999267578125,63.8721923828125,283.760009765625
2010-10-18,89.53469848632812,44.80180358886719,134.27999877929688,64.38812255859375,290.239990234375
2010-10-19,88.36137390136719,44.38262939453125,130.11000061035156,64.77674102783203,276.9599914550781
2010-10-20,89.22431945800781,44.70574188232422,131.32000732421875,64.9168930053711,284.7200012207031
2010-10-21,89.42113494873047,44.79308319091797,129.47000122070312,64.14607238769531,278.79998779296875
2010-10-22,89.58765411376953,45.098751068115234,129.72999572753906,64.5792465209961,283.9200134277344
2010-10-25,89.85261535644531,45.317081451416016,130.85000610351562,64.76400756835938,284.55999755859375
2010-10-26,89.86774444580078,45.4393424987793,130.8800048828125,63.76390075683594,285.44000244140625
2010-10-27,89.61036682128906,45.579063415527344,129.52000427246094,63.203330993652344,283.3599853515625
2010-10-28,89.62550354003906,45.67514419555664,131.24000549316406,63.37535095214844,283.1199951171875
2010-10-29,89.6936264038086,45.57034683227539,132.6199951171875,63.96772384643555,281.3599853515625
2010-11-01,89.72391510009766,45.60527801513672,131.9199981689453,63.692283630371094,286.4800109863281
2010-11-02,90.43547058105469,46.094337463378906,132.49000549316406,64.52945709228516,290.1600036621094
2010-11-03,90.79881286621094,46.30393981933594,131.57000732421875,63.213035583496094,293.9200134277344
2010-11-04,92.54740142822266,46.87160873413086,136.02999877929688,63.705108642578125,299.9200134277344
2010-11-05,92.89562225341797,46.87160873413086,136.3800048828125,62.612342834472656,301.20001220703125
2010-11-08,92.72157287597656,46.9327392578125,137.77999877929688,62.8935546875,300.239990234375
2010-11-09,92.05538940429688,46.67948913574219,135.58999633789062,61.50680160522461,296.3999938964844
2010-11-10,92.42631530761719,46.915279388427734,137.24000549316406,61.589847564697266,304.32000732421875
2010-11-11,92.07808685302734,46.61833190917969,137.66000366210938,61.557926177978516,302.7200012207031
2010-11-12,90.9880599975586,45.858551025390625,133.69000244140625,61.225669860839844,291.760009765625
2010-11-15,90.85940551757812,45.68388366699219,132.4199981689453,59.947608947753906,292.0
2010-11-16,89.44383239746094,44.93281173706055,130.97000122070312,61.43651580810547,283.6000061035156
2010-11-17,89.48927307128906,45.063804626464844,130.3800048828125,61.09783935546875,277.8399963378906
2010-11-18,90.80636596679688,45.78867721557617,132.08999633789062,61.34701156616211,284.0
2010-11-19,91.05620574951172,45.823612213134766,132.1999969482422,61.724090576171875,281.760009765625
2010-11-22,90.9804916381836,46.207889556884766,133.47999572753906,61.986045837402344,280.3999938964844
2010-11-23,89.66336822509766,45.47428894042969,134.41000366210938,62.29286193847656,279.6000061035156
2010-11-24,90.9880599975586,46.39126968383789,134.17999267578125,61.18087387084961,288.6400146484375
2010-11-26,89.92829895019531,46.08561706542969,133.11000061035156,62.03084182739258,287.760009765625
2010-11-29,90.20079040527344,46.05066680908203,133.50999450683594,62.56125259399414,294.239990234375
2010-11-30,89.6936264038086,45.49174880981445,135.4199981689453,62.88710403442383,288.32000732421875
2010-12-01,91.6012191772461,46.45241165161133,135.3800048828125,61.48918151855469,297.6000061035156
2010-12-02,92.77449798583984,46.924007415771484,135.1999969482422,61.32888412475586,302.1600036621094
2010-12-03,93.02429962158203,47.0462646484375,138.07000732421875,60.847965240478516,306.4800109863281
2010-12-06,92.9259262084961,47.02879333496094,139.11000061035156,61.70721435546875,305.760009765625
2010-12-07,92.97888946533203,47.054996490478516,136.5,60.386268615722656,302.3999938964844
2010-12-08,93.31952667236328,47.22968673706055,134.7899932861328,59.802734375,303.67999267578125
2010-12-09,93.68289947509766,47.27333068847656,135.3699951171875,60.09770965576172,303.5199890136719
2010-12-10,94.22793579101562,47.587730407714844,135.41000366210938,59.73217010498047,301.2799987792969
2010-12-13,94.2884750366211,47.42179489135742,136.0500030517578,59.95659255981445,303.1199951171875
2010-12-14,94.37171173095703,47.50912094116211,136.17999267578125,59.08452224731445,303.20001220703125
2010-12-15,93.94026947021484,47.2995491027832,134.6999969482422,58.315032958984375,303.9200134277344
2010-12-16,94.48528289794922,47.66632843017578,133.80999755859375,58.719032287597656,302.1600036621094
2010-12-17,94.58647918701172,47.708335876464844,134.1999969482422,59.789878845214844,302.4800109863281
2010-12-20,94.81477355957031,47.743350982666016,135.11000061035156,59.72573471069336,304.3999938964844
2010-12-21,95.41592407226562,48.03208541870117,135.32000732421875,60.142547607421875,306.32000732421875
2010-12-22,95.71270751953125,48.023353576660156,135.0500030517578,59.712955474853516,309.1199951171875
2010-12-23,95.57571411132812,47.90085220336914,134.66000366210938,59.59112548828125,311.8399963378906
2010-12-27,95.61376953125,47.92710494995117,135.02000427246094,60.12335205078125,309.67999267578125
2010-12-28,95.75074005126953,47.83958053588867,137.22000122070312,58.94589614868164,311.2799987792969
2010-12-29,95.81922912597656,47.944602966308594,137.7100067138672,59.943180084228516,310.55999755859375
2010-12-30,95.66703796386719,47.830867767333984,137.02999877929688,59.89810562133789,304.9599914550781
2010-12-31,95.68988800048828,47.65583419799805,138.72000122070312,60.5609130859375,312.0
2011-01-03,96.67910766601562,48.39964294433594,138.0,60.104068756103516,312.3999938964844
2011-01-04,96.6258316040039,48.36463165283203,134.75,60.17485427856445,304.6400146484375
2011-01-05,97.1280746459961,48.77591323852539,134.3699951171875,58.84937286376953,308.1600036621094
2011-01-06,96.93779754638672,48.93341827392578,133.8300018310547,59.10669708251953,301.44000244140625
2011-01-07,96.7475814819336,48.88966751098633,133.5800018310547,59.42201232910156,301.3599853515625
2011-01-10,96.6258316040039,49.07344436645508,134.1199951171875,59.743709564208984,305.3599853515625
2011-01-11,96.96825408935547,49.143436431884766,134.91000366210938,59.409149169921875,311.0400085449219
2011-01-12,97.84334564208984,49.493473052978516,135.4600067138672,58.94589614868164,311.9200134277344
2011-01-13,97.68356323242188,49.510982513427734,134.0500030517578,59.47348403930664,309.20001220703125
2011-01-14,98.39122772216797,49.87849044799805,132.69000244140625,59.09381103515625,311.3599853515625
2011-01-18,98.55868530273438,50.01849365234375,133.42999267578125,58.81718826293945,309.8399963378906
2011-01-19,97.59223937988281,49.44970703125,133.72000122070312,59.241790771484375,308.32000732421875
2011-01-20,97.46288299560547,49.09968948364258,131.1999969482422,58.42466735839844,300.55999755859375
2011-01-21,97.68356323242188,48.723419189453125,131.02999877929688,58.88789749145508,300.0799865722656
2011-01-24,98.2390365600586,49.397216796875,130.36000061035156,58.91364669799805,295.44000244140625
2011-01-25,98.29230499267578,49.46720504760742,130.10000610351562,59.47348403930664,290.1600036621094
2011-01-26,98.67278289794922,49.72971725463867,131.16000366210938,58.57264709472656,294.79998779296875
2011-01-27,98.91629028320312,50.036014556884766,127.93000030517578,58.83644104003906,287.5199890136719
2011-01-28,97.18894958496094,48.76716995239258,130.27999877929688,59.14530563354492,300.6400146484375
2011-01-31,97.91944885253906,49.00341033935547,129.8699951171875,58.6949348449707,308.8800048828125
2011-02-01,99.48700714111328,49.9222412109375,130.8000030517578,58.40433120727539,304.55999755859375
2011-02-02,99.29676818847656,49.84349822998047,130.4499969482422,58.417213439941406,305.44000244140625
2011-02-03,99.51747131347656,49.93100357055664,132.1999969482422,57.93293380737305,304.7200012207031
2011-02-04,99.79901885986328,50.21100997924805,131.66000366210938,57.345401763916016,298.7200012207031
2011-02-07,100.4229965209961,50.44727325439453,131.67999267578125,57.64242172241211,293.2799987792969
2011-02-08,100.87959289550781,50.77981948852539,133.13999938964844,57.11293411254883,293.1199951171875
2011-02-09,100.65128326416016,50.692283630371094,133.07000732421875,57.6101188659668,292.0
2011-02-10,100.68934631347656,50.771053314208984,132.85000610351562,56.94502258300781,292.32000732421875
2011-02-11,101.29049682617188,51.13856887817383,132.32000732421875,57.765140533447266,288.3999938964844
2011-02-14,101.53398132324219,51.261085510253906,132.9499969482422,57.8038330078125,287.0400085449219
2011-02-15,101.21437072753906,51.19108581542969,133.97000122070312,58.06211471557617,283.1199951171875
2011-02-16,101.85358428955078,51.52362060546875,134.10000610351562,57.87481689453125,284.239990234375
2011-02-17,102.15797424316406,51.506107330322266,135.0399932861328,57.96528244018555,288.4800109863281
2011-02-18,102.37102508544922,51.39235305786133,135.41000366210938,57.784507751464844,290.8800048828125
2011-02-22,100.31647491455078,49.90475082397461,136.2899932861328,58.6497688293457,307.9200134277344
2011-02-23,99.70008850097656,49.493473052978516,137.50999450683594,58.86276626586914,318.3999938964844
2011-02-24,99.63158416748047,49.7559814453125,136.47999572753906,59.2373046875,311.760009765625
2011-02-25,100.69695281982422,50.44727325439453,137.3800048828125,59.58601379394531,317.44000244140625
2011-02-28,101.32091522216797,50.55229568481445,137.66000366210938,59.6634635925293,313.5199890136719
2011-03-01,99.63158416748047,49.73849105834961,140.02999877929688,59.83643341064453,323.8399963378906
2011-03-02,99.84466552734375,50.000972747802734,139.9199981689453,58.91654586791992,331.1199951171875
2011-03-03,101.5644302368164,50.98981857299805,138.08999633789062,58.340030670166016,329.44000244140625
2011-03-04,100.8034896850586,50.727294921875,139.35000610351562,58.825862884521484,338.6400146484375
2011-03-07,100.0120849609375,50.04475021362305,139.72000122070312,58.45011520385742,338.9599914550781
2011-03-08,100.88716125488281,50.246009826660156,139.36000061035156,58.09389114379883,338.4800109863281
2011-03-09,100.74259948730469,49.90475082397461,139.41000366210938,58.657447814941406,336.3999938964844
